name,gender
Juel Bestrop,f
Harry Kurnitz,m
Allison Jones,f
Darius Khondji,m
David Spade,m
Shah Rukh Khan,m
Jane Rosenthal,f
Antoine Marteau,m
M. Night Shyamalan,m
Hamilton Luske,m
Robert Rodriguez,m
Volkhart Buff,m
Anthony DeRosa,m
Liz Gallacher,f
Delmer Daves,m
James L. Brooks,m
Jeremy Gordon,m
Fred Lerner,m
Allan Zaleski,m
Richard Donner,m
Andrew Dunn,m
David Webb Peoples,m
Harry Gregson-Williams,m
Jorge Javier Vázquez,m
Josh Robertson,m
Steven Soderbergh,m
Kent Beyda,m
Christopher McQuarrie,m
Paul Laverty,m
Scott Lazar,m
Patrice Lucien Cochet,m
Paul Walker,m
Sacha Baron Cohen,m
Guy Ritchie,m
Christopher Young,m
Henry Bumstead,m
Phillip Barker,m
Andrew Gaskill,m
Rachel Portman,f
Dan Wallin,m
Peter E. Berger,m
Ed Verreaux,m
Paul Kumpata,m
Rick Jaffa,m
Malissa Daniel,f
Bob Dolman,m
James W. Tyson,m
Adam Jenkins,m
Stanley Kubrick,m
Greg Mooradian,m
Martin Brest,m
Chad Oman,m
Geoff Zanelli,m
Frank Miller,m
Emma Callinan,f
John Hodge,m
Carlo Di Palma,m
Benjamin Melniker,m
Barbara Fiorentino,f
Nancy Wilson,f
Klaus Badelt,m
Tim Sanders,m
Robert Presley,m
John Thompson,m
Dennis McNeill,m
Annemarie van de Mond,f
Tony Fucile,m
Jeremy Woodward,m
Huck Botko,m
Deborah La Mia Denaver,f
Briana Burke,f
Roger Deakins,m
Joe Batteer,m
Lisa Fischer,f
Benjamín Fernández,m
Gary Barber,m
Geoffrey Patterson,m
Miranda July,f
Jeremy Kleiner,m
Carsten Richter,m
J.K. Rowling,f
Ringo Lam,m
Simon Murton,m
Lake Bell,f
Roberto Benigni,m
Hayley Nebauer,f
Ang Lee,m
Gérard Krawczyk,m
Mike Prestwood Smith,m
Bruce Berman,m
Peter S. Larkin,m
William S. Beasley,m
Mary Vernieu,f
Dan Lebental,m
John Roesch,m
Charlie Clouser,m
Derek Dauchy,m
Tony Scott,m
Stanley Tong,m
John Scott 3,m
Carlo Ponti,m
Scott Kordish,m
Christian P. Minkler,m
Daniel J. Lester,m
Taylor Bennett,f
David Mackenzie,m
Tommy Swerdlow,m
Kevin Rodney Sullivan,m
John R. Jensen,m
Phil Weinstein,m
Elaine Dysinger,f
Kenneth Mak,m
Mark Jan Wlodarkiewicz,m
David Kitay,m
William Hoy,m
Mark Larry,m
Alan Baumgarten,m
Kelly Wagner,f
Stacie McKinnon,f
Bob Schooley,m
Haskell Wexler,m
Tom Rosenberg,m
Stuart Millar,m
Mark Auguste,m
Brendan Ferguson,m
Paul Schiff,m
Jill Savitt,f
Deborah Aquila,f
Robert W. Laing,m
Chris Columbus,m
Gustavo Alatriste,m
Gary Combs,m
John Turman,m
Doug Ellin,m
Drew Barrymore,f
Alfred Newman,m
Ana Lily Amirpour,f
Paul Schiff,m
Suzanne Smith,f
Jon Henry Gordon,m
Christopher Guest,m
Dan Scanlon,m
Tricia Wood,f
Lindsey Hayes Kroeger,f
Wendy Lee Roberts,f
Kelli Konop,f
Paul Hirsch,m
Ted Rae,m
Gretchen Patch,f
Todd Grace,m
Brad Bird,m
Jerusha Hess,m
Ettore Scola,m
Paul W.S. Anderson,m
Bill Coe,m
Shinya Tsukamoto,m
Tom Wolfe,m
Jeanne McCarthy,f
Tim Sitarz,m
Tom McGrath,m
Agnès Mentre,f
Diablo Cody,f
Yakima Canutt,m
Christian Duguay,m
Scott Sanders,m
James Aaron Finch,m
Kathy Durning,f
Stefanie Azpiazu,f
Sean S. Cunningham,m
Gilbert Adler,m
Sam Raimi,m
Stephen G. Bishop,m
Scott Kroopf,m
Paco Plaza,m
Georges Delerue,m
Jean-Pierre Melville,m
Mark Vargo,m
John Sturges,m
David E. Campbell,m
Michael Patrick King,m
Johnston McCulley,m
John Grover,m
Jeff Smithwick,m
Amy Poehler,f
Scott Curtis,m
Mary E. McLeod,f
Brendan Galvin,m
Werner Herzog,m
Chris L. Spellman,m
Estee Chandler,f
Peter Lambert,m
Pierre Aïm,m
John Carpenter,m
Anthony Masters,m
John W. Corso,m
Meg Morman,f
L.Q. Jones,m
Coreen Mayrs,f
Farhan Akhtar,m
Martin Hunter,m
Francis Ford Coppola,m
Mark Damon,m
David Mansfield,m
Greg Hedgepath,m
Angelo Palazzo,m
Eric Schwab,m
Ian Ryder Smith,m
Hal B. Wallis,m
David Morrell,m
Julian Jarrold,m
Brad Ricker,m
Stephen King,m
Ai-Ling Lee,f
Mark Isham,m
Christian Duguay,m
Jerry Wunderlich,m
John Taylor,m
Mark Emery Moore,m
Beth Jochem Besterveld,f
Stephen McEveety,m
Felix Fuchssteiner,m
Theodore Shapiro,m
Luke Greenfield,m
J.J. Makaro,m
Lauri Gaffin,f
Crispian Sallis,m
Craig Alpert,m
Stephanie Holbrook,f
James E. Stapp,m
Deborah Aquila,f
Barbara Kelly,f
Kira Roessler,f
Mark S. Freeborn,m
Paul Hirsch,m
Dickon Hinchliffe,m
Terry Bedford,m
Alexandre Desplat,m
Roland Totheroh,m
Leo Benvenuti,m
Paul Feig,m
Alain Chabat,m
Barry Levinson,m
Park Chan-wook,m
Mary Colquhoun,f
Sarah Finn,f
Lilly Wachowski,f
Lawrence Kasdan,m
Nia Vardalos,f
Phil Abramson,m
Mike Reiss,m
Sam Comer,m
Mary Anne Seward,f
Sarah Finn,f
Michael De Luca,m
Mike Drake,m
Marco Beltrami,m
Bart Freundlich,m
Ash R. Shah,m
Tom Hanks,m
Jennifer Lame,f
John Lasseter,m
Michael Giacchino,m
Joseph Chou,m
David Mamet,m
James Horner,m
Dan Kolsrud,m
Frank Oz,m
Jennifer Williams,f
Daniel Bradford,m
Roberto Schaefer,m
Matthew Wood,m
Phil Culotta,m
Anne Rice,f
Rachel Bennette,f
Hal Needham,m
Dianne Crittenden,f
Dean Georgaris,m
Jon Brion,m
Gary Coppola,m
Luis Buñuel,m
Margery Simkin,f
Christian Clavier,m
Julie M. Anderson,f
Suzanne Smith,f
David Hand,m
Kristi Zea,f
Frank Prehoda,m
Richard McWhorter,m
Katie Spencer,f
Dan Gilroy,m
Mychael Danna,m
Marco Spoletini,m
Curtiss Clayton,m
Chris Webb,m
Todd Garner,m
Louise Frogley,f
Jill M. Ohanneson,f
Deborah Aquila,f
Domenic Silvestri,m
Giacomo Poretti,m
Larry Ellis,m
Virginia Field,f
Jessica Lichtner,f
M. Scott Smith,m
Phedon Papamichael,m
Larry Kemp,m
Felix Fuchssteiner,m
Nathan Crowley,m
Billy Hopkins,m
David Carbonara,m
Michelle Guish,f
Alexander Toluboff,m
Jon Peters,m
Jeremy Garelick,m
Howard E. Smith,m
Salma Hayek,f
Don Zimmerman,m
Jennifer L. Smith,f
Jason Shuman,m
David Lindsay-Abaire,m
Evan Lurie,m
Michael Peraza Jr.,m
Steven Lawrence,m
Beverley Cross,m
Kevin Ishioka,m
Michael Taylor,m
Charles Robert Carner,m
Lamberto Bava,m
Gustavo Taretto,m
Douglas Crise,m
Andrew G. Vajna,m
Don Weeks,m
John T. Martin,m
David Gasperik,m
Walon Green,m
Phillip V. Caruso,m
Deborah Aquila,f
Blake Neely,m
Patrick Melton,m
Craig McKay,m
Yutaka Yamazaki,m
Evan Astrowsky,m
Robert Stadd,m
Peter Saraf,m
Nira Park,f
Monica Levinson,f
Gordon Carroll,m
Bill Abbott,m
Deborah Jensen,f
Christopher Young,m
Allen Covert,m
Tracey Scoffield,f
Dan Hennah,m
David Lynch,m
Chris Lebenzon,m
Tom McGrath,m
Robert D. Yeoman,m
Teri E. Dorman,f
Kelly Wagner,f
Lisa Vick,f
James Steuart,m
Bojan Bazelli,m
Woody Allen,m
John Wells,m
Richard Saperstein,m
Tanya Noel Hill,f
Julio Macat,m
Billy Hopkins,m
William Shatner,m
Cameron Crowe,m
Karin Silvestri,f
Daniel Pemberton,m
Howard Shore,m
Daniel Chuba,m
Richard Weinman,m
James Wong Howe,m
Declan Quinn,m
Andrew Stanton,m
Carole Fontana,f
Joel Stillerman,m
Venus Kanani,f
Bill Condon,m
Tod A. Maitland,m
Ian Bryce,m
Akira Kurosawa,m
Elliot Davis,m
Atom Egoyan,m
Alex Thomson,m
Paul Thomas Anderson,m
Arthur Schmidt,m
Dawn Lunsford,f
Thomas L. Wilhite,m
Gloria Katz,f
Artur Reinhart,m
Karin Silvestri,f
Mark Rosenthal,m
John Dombrow,m
Allan Cameron,m
John Debney,m
S. S. Wilson,m
David Sardy,m
Terence Fisher,m
Michelle Matland,f
J.M. Logan,m
Mark Goddard,m
John Debney,m
M. Scott Smith,m
Mark Stefanich,m
M. Night Shyamalan,m
Ian Fleming,m
Jonathan Levine,m
Denis Wigman,m
Imtiaz Ali,m
Greg Banta,m
Peter Menzies Jr.,m
David S. Goyer,m
Bill Pankow,m
James Bamford,m
Andrew L. Jones,m
Mike Fenton,m
Gemma Sykes,f
Jim Field Smith,m
Sarah Knowles,f
Eugene McCarthy,m
Thomas Lennon,m
Forest Whitaker,m
Missy Stewart,f
Mark Gill,m
Stuart Cornfeld,m
Nancy Nayor,f
Zhang Yimou,m
Frank Casaretto,m
Alfred Cheung Kin-Ting,m
Jon Sperry,m
José Salcedo,m
Daryl Porter,m
Yuen Woo-ping,m
Mike Richardson,m
Armando Nannuzzi,m
Lisa Marie Dupree,f
Brandon Trost,m
Thomas Newman,m
David Julyan,m
Derek Becker,m
Jez Butterworth,m
Ernest Lehman,m
André Previn,m
Ivan Ranghelov,m
Eva Z. Cabrera,f
Craig Mitchell,m
Steven Knight,m
James Ellroy,m
Scott Stuber,m
Don Michael Paul,m
Natalie Hart,f
J. Peter Robinson,m
Yvonne Wood,f
Amanda Mackey,f
Oren Peli,m
David Stephenson,m
John Murphy,m
Rhonda Baker,f
Jackie Chan,m
Rick Baker,m
Susan Arnold,f
Leon Narbey,m
Jack Mullins,m
Vincent Landay,m
Tom Bellfort,m
Alex Hepburn,f
Nick Gillott,m
Luc Besson,m
Alfred Hitchcock,m
James Lee Barrett,m
Fred T. Gallo,m
Bobcat Goldthwait,m
Elizabeth Tompkins,f
Dean Semler,m
Dianne Dreyer,f
David Wu,m
Walt Lloyd,m
Jennifer Killoran,f
Martin Scorsese,m
David B. Nowell,m
Sarah Webster,f
Michael Cimino,m
Todd Boekelheide,m
Bill Kenney,m
Thérèse DePrez,f
Zack Snyder,m
Stephen Pevner,m
Tom Johnson,m
Maryann Brandon,f
Alex Kendrick,m
Avy Kaufman,f
Luca Kouimelis,f
Catherine Adair,f
Cassian Elwes,m
Jay Oliva,m
Fiona Weir,f
Armyan Bernstein,m
Rick Kline,m
Elide Melli,f
Marco Bonini,m
Steve Oedekerk,m
Eddie Hamilton,m
Philip Stockton,m
Anthony Powell,m
Wilhelm Pfau,m
Bonnie Timmermann,f
Karen Janszen,f
Brigette Lester,f
Bill Anagnos,m
Tyler Patton,m
Ferris Webster,m
Owen Paterson,m
Donna Spahn,f
Anne Carey,f
Mark Stevens,m
George Fisher,m
Bret Mixon,m
Rebecca Bentjen,f
Harvey Weinstein,m
Teresa Eckton,f
Cynthia L. Chapman,f
Mike Smith,m
Dara Resnik Creasey,f
Ronald Neame,m
Casey Hotchkiss,m
Thomas Lennon,m
Pamela Winn-Barnett,f
Robert Shoup,m
Ben Cosgrove,m
Jack Nitzsche,m
Keith Pain,m
James Horner,m
Leslie Dilley,m
Gareth Cousins,m
John Rogers,m
Martin Starger,m
Richard Maibaum,m
Sol C. Siegel,m
Miroslaw Baszak,m
Evan Lurie,m
Bernard Robinson,m
Marc Forster,m
Ian Howes,m
Carmelo Travia,m
Russell Thacher,m
Leila Smith,f
Thomas G. Smith,m
Robert Grigsby Wilson,m
Simon Barrett,m
Tony de Zarraga,m
Mario Cecchi Gori,m
Mike Stallion,m
Charles H. Joffe,m
Michael Anderson,m
Peter Biziou,m
Mickey Liddell,m
Rick Alvarez,m
Alexander Courage,m
Samuel Hadida,m
Tom Rosenberg,m
Deborah Maxwell Dion,f
Herb Jaffe,m
Pip Karmel,f
Alex Zamm,m
Richard Pagano,m
Carol Baum,f
Brian Witten,m
Sylvester Stallone,m
Bill Pankow,m
Charles D. Hall,m
Robbie Robertson,m
François Ozon,m
Chris Haarhoff,m
Joseph M. Caracciolo,m
Mitchell Kapner,m
Roschdy Zem,m
Jim Mallon,m
Victoria Thomas,f
Terry Rawlings,m
Charles H. Joffe,m
Steve Nicolaides,m
Ron Berkeley,m
Isabel Meier,f
William Fay,m
Julie Rogers,f
Sheldon Lettich,m
Sandy Isaac,m
Lynn Harris,f
Luc Besson,m
Dion Beebe,m
Sidney Kimmel,m
Simon Kinberg,m
David Arnold,m
Gary Dauberman,m
Anthony Minghella,m
Chris Butler,m
Peter Murton,m
Kristina Hetherington,f
Olivier Bériot,m
Mary Finlay,f
Nicholas Mastandrea,m
Ellen Mirojnick,f
Jeanne McCarthy,f
John Raffo,m
Andrew Traucki,m
Alfonso Freeman,m
Patrick Godeau,m
Michael Chabon,m
Robert Fuest,m
Mark Ciardi,m
Mike Gray,m
Steve Tisch,m
Simon Verhoeven,m
Brian Cox,m
Suzie Harman,f
Steve Rash,m
Michael J. Benavente,m
Jack P. Pierce,m
Brigitte Moidon,f
Heinz Roemheld,m
Michel Ocelot,m
Angelo Badalamenti,m
James Fox,m
Andrea Guerra,f
Brent Thomas,m
François Ozon,m
Rudolph Sternad,m
Harry Brown,m
Bertrand Calmeau,m
Emma Style,f
David Seltzer,m
Sylvester Stallone,m
Richard Curtis,m
Daniel Pemberton,m
David Gulick,m
Stephen T. Kay,m
Bruno Van Zeebroeck,m
Robert Sterne,m
Kate Angelo,f
Michael Grady,m
Ken Chase,m
Bob Badami,m
Roy Farfel,m
Brian Regan,m
Lora Kennedy,f
David C. Robinson,m
Kenji Kawai,m
Tobias Lindholm,m
Jean Bréhat,m
Michael Goldbach,m
Mark Kasdan,m
Harry Cohen,m
John N. Smith,m
Jerzy Zielinski,m
Lana Wachowski,f
Andrew Dunn,m
Kevin Kliesch,m
Sammo Hung,m
Michael Westmore,m
Bob Brown,m
Leslie McDonald,f
Spike Lee,m
Jeremy Woodward,m
Hans Zimmer,m
Brad Ricker,m
Alex Proyas,m
Sidney Franklin,m
Steve Loter,m
Tom Bronson,m
Florian Ballhaus,m
Stephen King,m
Brian Tyler,m
Sacha Baron Cohen,m
David Lazan,m
John H. Williams,m
Taika Waititi,m
Deena Appel,f
Guillermo del Toro,m
Ben Richardson,m
Stephanie McMillan,f
Ronna Kress,f
Dan O'Bannon,m
Richard Wells,m
Roberto Cappannelli,m
Melissa Cobb,f
Steven Paul,m
Edward R. Pressman,m
Michael Costigan,m
Thomas Del Ruth,m
Christopher Brown,m
Anna Asp,f
Alexander Witt,m
Cordell McQueen,m
James Gunn,m
Richard Sherman,m
Alan Robert Murray,m
Robert Paynter,m
Christer Melén,m
Jennifer Westfeldt,f
Cameron Hallenbeck,m
Evan Daugherty,m
Philip Messina,m
Bonnie Turner,f
Fritz Lang,m
Robert Holtzman,m
Lance Bangs,m
Jennifer Fox,f
Jonathan Karp,m
Danny Rubin,m
Christi Soper,f
Richard Addinsell,m
Richard P. Rubinstein,m
Gary Rydstrom,m
Ronald Roose,m
Bill Abbott,m
Jeanne McCarthy,f
Ben Barker,m
Lisa Parmet,f
Lisa Beach,f
Sandra Adair,f
Gregg Rudloff,m
Anthony Minghella,m
Don Tait,m
Joseph Sargent,m
Rosemary Brandenburg,f
Zigmund Gron,m
Nat Faxon,m
Samantha Vincent,f
Bradley Thomas,m
Joseph Alfieri,m
Tom Stern,m
Ferris Webster,m
Robert How,m
Armyan Bernstein,m
Jane Alderman,f
Victor J. Kemper,m
Tony Giglio,m
Alexandre Trauner,m
Alison Owen,f
Christopher Lennertz,m
George Drakoulias,m
Michael Bay,m
Ed Shearmur,m
Cassidy Zachary,f
Kate Dowd,f
Tiffany Little Canfield,f
Paul A. Birkett,m
Beverly Jo Pryor,f
Joel Cox,m
Joel McNeely,m
Marshall Herskovitz,m
Debra Zane,f
Pablo Larraín,m
Howard Feuer,m
Sylvie Pialat,f
Kerry Barden,m
Mike Mignola,m
Martin Kitrosser,m
Dan Perri,m
Jeffrey Boam,m
Eric Fellner,m
Christopher Doyle,m
Larry Kemp,m
Nina Axelrod,f
Debbie McWilliams,f
Mark Bridges,m
Melinda Sue Gordon,f
Tom Williams,m
Frank Mancuso Jr.,m
Avram Butch Kaplan,m
Adam Shankman,m
Conrad Smart,m
Ha Nguyen,f
Victoria Thomas,f
Bill Carraro,m
Scott Jacobson,m
Kathleen Chopin,f
Natalie O'Brien,f
Tom Jones Jr.,m
Frank Miller,m
Michaël Tordjman,m
Peter Hyams,m
Victoria Down,f
Alan Moloney,m
Tom Rogers,m
David Scheunemann,m
Gary Foster,m
Ellen Lewis,f
Nicholas Lundy,m
Dan Carlin Sr.,m
Peter Menzies Jr.,m
Yoshiaki Kawajiri,m
Elizabeth Moore,f
Hope Hanafin,f
Michael LeSieur,m
Elliott Marks,m
Nathan Atkins,m
Michael Westmore,m
Lawrence Gordon,m
Andrew Neskoromny,m
George Liddle,m
Peter Biziou,m
Alan Riche,m
Joseph Vilsmaier,m
David Rose,m
Larry Bock,m
Steve Gehrke,m
Peter Walpole,m
Ric Waite,m
Mike Myers,m
Claudia Büschel,f
William H. Burton Jr.,m
Shaila Rubin,f
Norman Jewison,m
Katy Jackson,f
Jeremy Leven,m
J.J. Makaro,m
Thomas Gilou,m
Stephen Chow,m
Manuel Puro,m
Jon Avnet,m
Gillian Hawser,f
Harvey Weinstein,m
Gordon Wilding,m
Richard Friedenberg,m
William Kerr,m
Tracy Tynan,f
Julie Weiss,f
Ennio Morricone,m
Pierre Grunstein,m
Angie Rubin,f
John Kwiatkowski,m
Geoff Murphy,m
Stacey Battat,f
Adam Scott,m
Andy Thomson,m
Martí Roca,m
Bill Abbott,m
Greg Pak,m
John Debney,m
Jerusha Hess,m
Neil Kopp,m
Charles Mulvehill,m
John Ottman,m
Dayna Lee,f
Daniel Robert,m
Pablo Larraín,m
Patrizia von Brandenstein,f
Jennifer Rudnicke,f
Rolfe Kent,m
Kevin Munroe,m
Dennis Davenport,m
Laura Altmann,f
John Legend,m
Ray Corbett,m
Florian Ballhaus,m
William E. Garity,m
Jason Shuman,m
Mónika Esztán,f
Mark Allan,m
Allegra Clegg,f
Rich Mento,m
Christian Vincent,m
Megan Ellison,f
Avi Arad,m
Bruno Van Zeebroeck,m
Margot Ready,f
Janty Yates,f
Fred Rosenberg,m
Paul Monash,m
Tom Stoppard,m
Steven J. Wolfe,m
Joel Kramer,m
Debra Zane,f
David Hoberman,m
Peter Clarson,m
Cliff Lanning,m
David Barbee,m
Elliot Davis,m
Helen Hunt,f
John S. Moyer,m
Don Carmody,m
Rick Schwartz,m
Zack Duhame,m
Barry Jossen,m
"Arthur Rankin, Jr.",m
Margery Simkin,f
Tony Bill,m
John Calley,m
Brian Helgeland,m
Brian Richards,m
Mark Herbert,m
Christopher Meledandri,m
Jon Johnson,m
Gail Stevens,m
Isabel Henderson,f
Richard Hicks,m
Jorge García,m
Robert Kraft,m
Joel Coen,m
Patricia Cuccia,f
Peter Robinson,m
Stephen Goldblatt,m
Frederick Elmes,m
Gary Fleder,m
John R. Leonetti,m
Simon Lamont,m
Melissa Kent,f
Hideaki Anno,m
John Whelpley,m
Ice Cube,m
Will Clarke,m
Danny Dimbort,m
Jeff Rona,m
Lori A. Balton,f
Denise Chamian,f
Harvey Weinstein,m
James Cameron,m
Menahem Golan,m
David Crowther,m
Olivier Bériot,m
Richard Foreman Jr.,m
Tobe Hooper,m
Newt Arnold,m
Alexander Witt,m
Lynn Stalmaster,m
Daniel Chuba,m
James Franco,m
Hirokazu Koreeda,m
Matthew McConaughey,m
Chris Walas,m
Christopher Sheppard,m
Jean-Yves Escoffier,m
Irving Azoff,m
Melissa Bretherton,f
Dominika Posserén,f
Ray Fisher,m
Laurence Mark,m
Jennifer Duffy,f
Michel R. Lambert,m
Daniel H. Blatt,m
Vincent DeFelice,m
George Folsey Jr.,m
Stephanie McMillan,f
Michael Wilkinson,m
Joanna Colbert,f
Jesse Beaton,f
John Powell,m
Greg Malcolm,m
James Cameron,m
Adam Jenkins,m
Nicole Kidman,f
Wim Wenders,m
Martin Campbell,m
Robert Redford,m
Alan Au,m
Kathy Mooney,f
Gustavo Santaolalla,m
Thomas Johnston,m
John Sloss,m
Armyan Bernstein,m
Bob Ziembicki,m
Sam Register,m
Priscilla John,f
Tim Bevan,m
John Logan,m
Toby Emmerich,m
Richard Foreman Jr.,m
David Daniel,m
Josh Ethier,m
Julie Ashton,f
Rosemary Welden,f
Sylvain White,m
Jaro Dick,m
Arnon Milchan,m
Patricia Woodbridge,f
Kalene Osborne,f
Antony Gibbs,m
Tommy Wirkola,m
Steve Whitney,m
Suzan Wexler,f
Sandra Adair,f
Elia P. Popov,m
Lynn Stalmaster,m
Adam MacDonald,m
Patrick Sheane Duncan,m
Jeremy Slater,m
Dean Devlin,m
Shauna Robertson,f
Susie Mancini,f
Emanuel Michael,m
Matt Damon,m
John A. Scott III,m
Jean-Marie Poiré,m
Philip Dunne,m
Ben Rothstein,m
Peter Safran,m
David Rayfiel,m
Art Linson,m
Jacques Audiard,m
Renee Ehrlich Kalfus,f
Takashi Shimizu,m
Benoît Delhomme,m
Harper Lee,f
C. Scott Baker,m
Ethan Coen,m
John Steinbeck,m
Benn Wiebe,m
Finola Dwyer,f
Paulo Lins,m
Hughes Winborne,m
Stephen H. Burum,m
Caroline Harris,f
Ali LeRoi,m
Sarah Rae Davidson,f
Chris L. Spellman,m
Raymond Hakim,m
Susan E. Morse,f
Josh Gordon,m
Dale Hennesy,m
Scott Curtis,m
Jeffrey Boam,m
Benjamin Weill,m
John Debney,m
Jeffrey M. Howard,m
Oliver Stapleton,m
Kate Dowd,f
Robert Rodat,m
Yorgos Lanthimos,m
Frank Ferrara Jr.,m
Richard Toussaint,m
Esther Elise Johnson,f
David Stephenson,m
Paul Haslinger,m
David Eggby,m
Randy Ostrow,m
Eberhard Junkersdorf,m
Michael Crichton,m
Elaine Goldsmith-Thomas,f
Mike Prestwood Smith,m
George Stevens,m
Deirdre Bowen,f
Cara Silverman,f
David Bretherton,m
Thomas M. Reposar,m
Gregg Araki,m
Anthony Shaffer,m
Richard Sharkey,m
Robert Surtees,m
Michael Cimino,m
Julia Wong,f
Paulo Branco,m
Nick Willing,m
Javier Navarrete,m
Michael Berg,m
Michael Satrazemis,m
Andrew Miano,m
Scott Bomar,m
Joseph S. DeBeasi,m
Lillie Jeffrey,f
Mali Finn,f
Mary Vernieu,f
Tom Codrick,m
Arlie Day,f
Ross Emery,m
Ellen Lewis,f
Peter Suschitzky,m
A. Kitman Ho,m
Elliot Davis,m
Gene Ruggiero,m
Jay Hart,m
Justin Rice,m
Michel Blanc,m
Frank S. Nugent,m
Daniel A. Lomino,m
Saul Dibb,m
Joseph Walker,m
Christopher Nolan,m
Roger Birnbaum,m
Peter Boyle,m
Sue Robb-King,f
Clive Barker,m
Steven Litecky,m
Kevin Crehan,m
Brian Yuzna,m
Benoît Delhomme,m
Tara Blume,f
Nathan Kahane,m
Justine Baddeley,f
Ricky Gervais,m
Nicholas C. Smith,m
William Peter Blatty,m
Clovis Cornillac,m
Carles Cases,m
Dave Jordan,m
Adam Milo Smalley,m
Tim Hampton,m
Anthony Powell,m
Jack Green,m
Kevin Hyman,m
Renée April,f
Suzanne Smith,f
Richard D. Zanuck,m
Arnon Milchan,m
Joe Dante,m
Gillian Hawser,f
Marco Beltrami,m
Jeanne McCarthy,f
Sean Gullette,m
Fabrice Joubert,m
David Madden,m
Scott B. Smith,m
Andrew Davies,m
Joan Bridge,f
Glenn Close,f
Alexander Krumov,m
Judd Apatow,m
Simon Duggan,m
Denise Chamian,f
Kurt Smith,m
Michael Bay,m
Philip K. Dick,m
Dan Romer,m
Simon Fields,m
Jeffrey Beecroft,m
Wayne Griffin,m
Sarah Green,f
Bruton Jones,m
Iain Softley,m
Jon Danniells,m
Walter Schumann,m
Frank Mancuso Jr.,m
Alan Silvestri,m
Robert Vazquez,m
Mark Tildesley,m
Roger Pratt,m
David Jobe,m
Marc Fisichella,m
Evan A. Lottman,m
G.A. Aguilar,m
Peter Baynham,m
Mike Mendez,m
Ice Cube,m
Chris Romberg,m
David Lancaster,m
Jeff Jur,m
Jacqueline West,f
Anne Rice,f
Alissa M. Kantrow,f
Milena Canonero,f
Frank Capra III,m
Christopher Gunning,m
Teresa Eckton,f
Léonce-Henri Burel,m
Bill Butler,m
Grant Heslov,m
Philip Lee,m
Perry Andelin Blake,m
Andrew Lockington,m
Scott Steindorff,m
Venus Kanani,f
Robert Gordon,m
Mike Werb,m
Randall Wallace,m
Donna Williams,f
Michael Goetz,m
Penny Marshall,f
Craig Vaccaro,m
Nina Gold,f
Katie Money,f
Gary Jones,m
Christopher Smith,m
Roland Emmerich,m
Michael Hamlyn,m
Jim Clark,m
Derrick Borte,m
William F. Leicester,m
David Reynolds,m
April Ferry,f
Marc D. Evans,m
Nina Gold,f
Ricardo Del Río,m
Michelle Matland,f
Alan Menken,m
Michelangelo Antonioni,m
Lalo Schifrin,m
Stu Krieger,m
Philip Barber,m
Douglas Curtis,m
Tom Bronson,m
Richard Sherman,m
Phil Tippett,m
Clayton Hartley,m
Leonard R. Spears,m
Mace Neufeld,m
Bryan Cranston,m
Kes Bonnet,f
Alexandru Caragea,m
Elizabeth Chandler,f
Greg Cockerill,m
Richard King,m
Robert Glass,m
Matt Heller,m
David Cronenberg,m
David Newman,m
Kris Fullan Martinez,f
Bojana Nikitovic,f
Edward S. Feldman,m
Wong Kar-wai,m
Kendra Carter,f
Simon Boswell,m
Jason Keller,m
Ron Fortunato,m
Dan Gordon,m
Christof Wahl,m
Michael Germain,m
Ronald Sanders,m
Patrizia von Brandenstein,f
Johnny Lockwood,m
Bojana Nikitovic,f
Bryan Furst,m
Johnetta Boone,f
John Cameron,m
Carl Reiner,m
Kurt Wimmer,m
Gail Stevens,m
David Crockett,m
Nancy Rae Stone,f
Martin Bernfeld,m
Bob Spiers,m
Eric Zumbrunnen,m
Lothar G. Buchheim,m
Stan Salfas,m
Robert Gould,m
Dean Semler,m
Steven Baigelman,m
Sidney Franklin,m
Tom Wolfe,m
Graham Sutton,m
Pietro Scalia,m
John S. Lyons,m
Trevor Rabin,m
Robert A. Ferretti,m
James Steuart,m
Gerry Humphreys,m
Paul Haslinger,m
Jeremy Milton,m
Vivek Sharma,m
Neal H. Moritz,m
Johanna Ray,f
Jeff McEvoy,m
Jim Mulholland,m
Christopher Petzel,m
Enrique Bravo,m
Denise Pinckley,f
Natraj,m
Rowena Ladbury,f
Akira Kurosawa,m
Steve Bowen,m
Mark Goldblatt,m
Jacob Craycroft,m
Sharon Boyle,f
Jane Tattersall,f
Eddie Evans,m
Richard Hatem,m
Richard Tanne,m
Brian Pearson,m
Basil Poledouris,m
Kimi Webber,f
David Cronenberg,m
William M. Elvin,m
Galt Niederhoffer,f
Krzysztof Kieślowski,m
Joel Goldes,m
Richard Hobbs,m
Ruth Secord,f
Sam Leavitt,m
Nick Glennie-Smith,m
Mindy Marin,f
Jeff Reno,m
Bill Borden,m
Peter Murton,m
Howard Feuer,m
Howard Jackson,m
Petr Hlinomaz,m
Eyde Belasco,f
John Barry,m
Steve Conrad,m
Charlie Revai,m
James Bruner,m
Brad Bird,m
Alan Howarth,m
David Self,m
Henry Mancini,m
Michael Minkler,m
Ken Kamins,m
Ethel Lina White,f
Quincy Z. Gunderson,m
Brad Shield,m
Ruairi Robinson,m
Michael Shamberg,m
Kay Liberman,f
Don Murphy,m
